model,row_id,Subject,deleted_position,term,dfbetas,abs_dfbetas
right_interaction,384,568963,36,c_right_hpc_vs,0.003695736466200084,0.003695736466200084
right_interaction,384,568963,36,Sex1,0.021466395583740815,0.021466395583740815
right_interaction,384,568963,36,c_right_hpc_vs:Sex1,0.004387821523369252,0.004387821523369252
right_interaction,385,917558,37,c_ICV,0.03258050237614091,0.03258050237614091
right_interaction,385,917558,37,c_right_hpc_vs,-0.026066500096505713,0.026066500096505713
right_interaction,385,917558,37,Sex1,0.045085919386385225,0.045085919386385225
right_interaction,385,917558,37,c_right_hpc_vs:Sex1,-0.022494516977872893,0.022494516977872893
right_interaction,387,144832,38,c_ICV,0.01371771533453067,0.01371771533453067
right_interaction,387,144832,38,c_right_hpc_vs,0.0033358362847822963,0.0033358362847822963
right_interaction,387,144832,38,Sex1,0.03455433100489502,0.03455433100489502
right_interaction,387,144832,38,c_right_hpc_vs:Sex1,0.005638901978289467,0.005638901978289467
right_interaction,388,211922,39,c_ICV,0.022763152548874597,0.022763152548874597
right_interaction,388,211922,39,c_right_hpc_vs,-0.06937839568275761,0.06937839568275761
right_interaction,388,211922,39,Sex1,0.03532537754744598,0.03532537754744598
right_interaction,388,211922,39,c_right_hpc_vs:Sex1,-0.06692024807373358,0.06692024807373358
right_interaction,389,155635,40,c_ICV,-0.014770567199914587,0.014770567199914587
right_interaction,389,155635,40,c_right_hpc_vs,0.010007393304609142,0.010007393304609142
right_interaction,389,155635,40,Sex1,-0.0098004533930382675,0.0098004533930382675
right_interaction,389,155635,40,c_right_hpc_vs:Sex1,0.006020979935313729,0.006020979935313729
right_interaction,390,111312,41,c_ICV,-0.009954838848697146,0.009954838848697146
right_interaction,390,111312,41,c_right_hpc_vs,-0.08055739035562073,0.08055739035562073
right_interaction,390,111312,41,Sex1,0.011939858480528304,0.011939858480528304
right_interaction,390,111312,41,c_right_hpc_vs:Sex1,-0.08080587659581524,0.08080587659581524
right_interaction,391,151728,42,c_ICV,0.030717033830982208,0.030717033830982208
right_interaction,391,151728,42,c_right_hpc_vs,-0.027490628046965383,0.027490628046965383
right_interaction,391,151728,42,Sex1,-0.002132615931864226,0.002132615931864226
right_interaction,391,151728,42,c_right_hpc_vs:Sex1,0.022862138676971802,0.022862138676971802
right_interaction,392,127630,43,c_ICV,0.0020984958129490576,0.0020984958129490576
right_interaction,392,127630,43,c_right_hpc_vs,0.051201208365879665,0.051201208365879665
right_interaction,392,127630,43,Sex1,-0.029202373680063086,0.029202373680063086
right_interaction,392,127630,43,c_right_hpc_vs:Sex1,0.0474144922363944,0.0474144922363944
right_interaction,394,158540,44,c_ICV,0.029323983412829456,0.029323983412829456
right_interaction,394,158540,44,c_right_hpc_vs,0.012632360020098498,0.012632360020098498
right_interaction,394,158540,44,Sex1,0.06020427262344824,0.06020427262344824
right_interaction,394,158540,44,c_right_hpc_vs:Sex1,-0.012741361676122715,0.012741361676122715
right_interaction,395,181232,45,c_ICV,0.04306514832079017,0.04306514832079017
right_interaction,395,181232,45,c_right_hpc_vs,0.052612790607515794,0.052612790607515794
right_interaction,395,181232,45,Sex1,0.057025257407984024,0.057025257407984024
right_interaction,395,181232,45,c_right_hpc_vs:Sex1,0.05760268522670592,0.05760268522670592
right_interaction,396,135225,46,c_ICV,-0.022027456717761212,0.022027456717761212
right_interaction,396,135225,46,c_right_hpc_vs,-0.0022383880419593934,0.0022383880419593934
right_interaction,396,135225,46,Sex1,0.010328083204112146,0.010328083204112146
right_interaction,396,135225,46,c_right_hpc_vs:Sex1,-0.002799853095753184,0.002799853095753184
right_interaction,397,179245,47,c_ICV,-0.02469253259279233,0.02469253259279233
right_interaction,397,179245,47,c_right_hpc_vs,-0.036134208151255606,0.036134208151255606
right_interaction,397,179245,47,Sex1,0.0058137276063929405,0.0058137276063929405
right_interaction,397,179245,47,c_right_hpc_vs:Sex1,-0.03718230157278199,0.03718230157278199
right_interaction,398,540436,48,c_ICV,-0.074700354691507,0.074700354691507
right_interaction,398,540436,48,c_right_hpc_vs,0.034376870739107175,0.034376870739107175
right_interaction,398,540436,48,Sex1,-0.09777103847682354,0.09777103847682354
right_interaction,398,540436,48,c_right_hpc_vs:Sex1,-0.027390355782683114,0.027390355782683114
right_interaction,399,169444,49,c_ICV,-0.0036330071376495503,0.0036330071376495503
right_interaction,399,169444,49,c_right_hpc_vs,6.189080452305473e-4,6.189080452305473e-4
right_interaction,399,169444,49,Sex1,-0.002961354066873318,0.002961354066873318
right_interaction,399,169444,49,c_right_hpc_vs:Sex1,-0.0025606874447703567,0.0025606874447703567
right_interaction,400,150625,50,c_ICV,-0.070829022283102,0.070829022283102
right_interaction,400,150625,50,c_right_hpc_vs,0.08918524279718658,0.08918524279718658
right_interaction,400,150625,50,Sex1,-2.830151699315582e-4,2.830151699315582e-4
right_interaction,400,150625,50,c_right_hpc_vs:Sex1,-0.08391716716196514,0.08391716716196514
right_interaction,401,147030,51,c_ICV,0.00872054221959077,0.00872054221959077
right_interaction,401,147030,51,c_right_hpc_vs,-0.06503134253260398,0.06503134253260398
right_interaction,401,147030,51,Sex1,-0.021996864299111824,0.021996864299111824
right_interaction,401,147030,51,c_right_hpc_vs:Sex1,0.06186006218264674,0.06186006218264674
right_interaction,402,339847,52,c_ICV,-0.06101662325034794,0.06101662325034794
right_interaction,402,339847,52,c_right_hpc_vs,-0.039967034670626504,0.039967034670626504
right_interaction,402,339847,52,Sex1,-0.09426594044619852,0.09426594044619852
right_interaction,402,339847,52,c_right_hpc_vs:Sex1,-0.03736139130334851,0.03736139130334851
right_interaction,403,195950,53,c_ICV,0.08527355803836688,0.08527355803836688
right_interaction,403,195950,53,c_right_hpc_vs,0.03958343354979326,0.03958343354979326
right_interaction,403,195950,53,Sex1,0.09927807646377251,0.09927807646377251
right_interaction,403,195950,53,c_right_hpc_vs:Sex1,-0.04303876729132685,0.04303876729132685
right_interaction,404,176542,54,c_ICV,0.00865615446492651,0.00865615446492651
right_interaction,404,176542,54,c_right_hpc_vs,0.0018360065979393843,0.0018360065979393843
right_interaction,404,176542,54,Sex1,0.0020906928035416493,0.0020906928035416493
right_interaction,404,176542,54,c_right_hpc_vs:Sex1,-4.167538200946355e-4,4.167538200946355e-4
right_interaction,405,100408,55,c_ICV,-0.0013173404963244858,0.0013173404963244858
right_interaction,405,100408,55,c_right_hpc_vs,0.016748717508302723,0.016748717508302723
right_interaction,405,100408,55,Sex1,0.014450333066596198,0.014450333066596198
right_interaction,405,100408,55,c_right_hpc_vs:Sex1,-0.01812293696216948,0.01812293696216948
right_interaction,406,246133,56,c_ICV,0.007884591289594123,0.007884591289594123
right_interaction,406,246133,56,c_right_hpc_vs,0.06731955284943016,0.06731955284943016
right_interaction,406,246133,56,Sex1,-0.005100439465730347,0.005100439465730347
right_interaction,406,246133,56,c_right_hpc_vs:Sex1,0.06525702685180731,0.06525702685180731
right_interaction,407,609143,57,c_ICV,-0.011954318081482809,0.011954318081482809
right_interaction,407,609143,57,c_right_hpc_vs,0.016344240377419546,0.016344240377419546
right_interaction,407,609143,57,Sex1,-0.010011805705111832,0.010011805705111832
right_interaction,407,609143,57,c_right_hpc_vs:Sex1,0.012587247697802078,0.012587247697802078
right_interaction,408,172029,58,c_ICV,-0.01330664657307307,0.01330664657307307
right_interaction,408,172029,58,c_right_hpc_vs,0.006348734580469434,0.006348734580469434
right_interaction,408,172029,58,Sex1,0.007552429023470148,0.007552429023470148
right_interaction,408,172029,58,c_right_hpc_vs:Sex1,-0.006931749246591632,0.006931749246591632
right_interaction,409,236130,59,c_ICV,-0.007542785905920752,0.007542785905920752
right_interaction,409,236130,59,c_right_hpc_vs,0.0019080362725183572,0.0019080362725183572
right_interaction,409,236130,59,Sex1,-0.0047528740772753,0.0047528740772753
