model,row_id,Subject,deleted_position,term,dfbetas,abs_dfbetas
right_main,461,311320,110,c_right_hpc_vs,-0.024226650518345896,0.024226650518345896
right_main,462,485757,111,c_ICV,-0.009212845132856105,0.009212845132856105
right_main,462,485757,111,c_right_hpc_vs,-0.003112095232373926,0.003112095232373926
right_main,463,594156,112,c_ICV,0.015271861455334976,0.015271861455334976
right_main,463,594156,112,c_right_hpc_vs,0.0190757293641227,0.0190757293641227
right_main,464,237334,113,c_ICV,0.010501895113856782,0.010501895113856782
right_main,464,237334,113,c_right_hpc_vs,-0.020655399872483306,0.020655399872483306
right_main,465,118528,114,c_ICV,-0.020309267758747796,0.020309267758747796
right_main,465,118528,114,c_right_hpc_vs,-0.019298834640196997,0.019298834640196997
right_main,466,626648,115,c_ICV,0.018053707466564227,0.018053707466564227
right_main,466,626648,115,c_right_hpc_vs,0.029971682041622805,0.029971682041622805
right_main,467,580650,116,c_ICV,-0.02161056691076122,0.02161056691076122
right_main,467,580650,116,c_right_hpc_vs,0.04133895079597126,0.04133895079597126
right_main,468,873968,117,c_ICV,-0.024421405113970566,0.024421405113970566
right_main,468,873968,117,c_right_hpc_vs,0.031762956266695334,0.031762956266695334
right_main,469,917255,118,c_ICV,-0.007462740501917995,0.007462740501917995
right_main,469,917255,118,c_right_hpc_vs,0.015813251643248094,0.015813251643248094
right_main,470,194847,119,c_ICV,-0.0026605484726897853,0.0026605484726897853
right_main,470,194847,119,c_right_hpc_vs,0.01691136701623841,0.01691136701623841
right_main,471,429040,120,c_ICV,0.07187670787596125,0.07187670787596125
right_main,471,429040,120,c_right_hpc_vs,0.002112512049772347,0.002112512049772347
right_main,472,154532,121,c_ICV,-0.06520260757078147,0.06520260757078147
right_main,472,154532,121,c_right_hpc_vs,0.04410557814820332,0.04410557814820332
right_main,474,180937,122,c_ICV,0.0937671395894176,0.0937671395894176
right_main,474,180937,122,c_right_hpc_vs,-0.02835838032248282,0.02835838032248282
right_main,475,599671,123,c_ICV,-0.008759571132142043,0.008759571132142043
right_main,475,599671,123,c_right_hpc_vs,-0.0025083572208883503,0.0025083572208883503
right_main,476,709551,124,c_ICV,-6.501398222854105e-4,6.501398222854105e-4
right_main,476,709551,124,c_right_hpc_vs,0.026376677739495945,0.026376677739495945
right_main,477,148032,125,c_ICV,-0.037238618855310233,0.037238618855310233
right_main,477,148032,125,c_right_hpc_vs,0.0047206566960269125,0.0047206566960269125
right_main,478,172130,126,c_ICV,0.016393694733416432,0.016393694733416432
right_main,478,172130,126,c_right_hpc_vs,0.054278500308312216,0.054278500308312216
right_main,479,149236,127,c_ICV,-0.027785693184378544,0.027785693184378544
right_main,479,149236,127,c_right_hpc_vs,0.01594904492378131,0.01594904492378131
right_main,480,187850,128,c_ICV,-0.009666942739985673,0.009666942739985673
right_main,480,187850,128,c_right_hpc_vs,-5.842225662167087e-4,5.842225662167087e-4
right_main,481,158843,129,c_ICV,-0.025283796247703102,0.025283796247703102
right_main,481,158843,129,c_right_hpc_vs,-0.036227532834776796,0.036227532834776796
right_main,483,140319,130,c_ICV,-0.00429388527759551,0.00429388527759551
right_main,483,140319,130,c_right_hpc_vs,0.0011292014022413841,0.0011292014022413841
right_main,485,156334,131,c_ICV,-0.0030329413712747765,0.0030329413712747765
right_main,485,156334,131,c_right_hpc_vs,-0.014242081808287546,0.014242081808287546
right_main,486,128026,132,c_ICV,-0.008579525824962493,0.008579525824962493
right_main,486,128026,132,c_right_hpc_vs,-0.001975945152225606,0.001975945152225606
right_main,487,187547,133,c_ICV,0.022503767029614097,0.022503767029614097
right_main,487,187547,133,c_right_hpc_vs,-0.004888114919098775,0.004888114919098775
right_main,488,129129,134,c_ICV,-0.02984582715566389,0.02984582715566389
right_main,488,129129,134,c_right_hpc_vs,-0.04338541561811145,0.04338541561811145
right_main,489,104416,135,c_ICV,-0.03912006419227076,0.03912006419227076
right_main,489,104416,135,c_right_hpc_vs,0.014989054051110097,0.014989054051110097
right_main,490,687163,136,c_ICV,0.010009192756088818,0.010009192756088818
right_main,490,687163,136,c_right_hpc_vs,0.002595684645593027,0.002595684645593027
right_main,491,102816,137,c_ICV,-6.602819244633374e-5,6.602819244633374e-5
