model,row_id,Subject,deleted_position,term,dfbetas,abs_dfbetas
left_interaction,712,473952,344,c_ICV,-0.07362231050445785,0.07362231050445785
left_interaction,712,473952,344,c_left_hpc_vs,0.0036758153742219193,0.0036758153742219193
left_interaction,712,473952,344,Sex1,-0.023279788121978742,0.023279788121978742
left_interaction,712,473952,344,c_left_hpc_vs:Sex1,0.003381316068297251,0.003381316068297251
left_interaction,713,381038,345,c_ICV,-0.06847838133758638,0.06847838133758638
left_interaction,713,381038,345,c_left_hpc_vs,-0.007451482859683229,0.007451482859683229
left_interaction,713,381038,345,Sex1,-0.0659381457478241,0.0659381457478241
left_interaction,713,381038,345,c_left_hpc_vs:Sex1,-0.004767277411236437,0.004767277411236437
left_interaction,714,627549,346,c_ICV,0.07882073887854735,0.07882073887854735
left_interaction,714,627549,346,c_left_hpc_vs,0.006143979931316799,0.006143979931316799
left_interaction,714,627549,346,Sex1,0.0776469987304838,0.0776469987304838
left_interaction,714,627549,346,c_left_hpc_vs:Sex1,0.004594393690502191,0.004594393690502191
left_interaction,715,679568,347,c_ICV,0.00503310314425283,0.00503310314425283
left_interaction,715,679568,347,c_left_hpc_vs,-0.005368764257018668,0.005368764257018668
left_interaction,715,679568,347,Sex1,0.0011261457473955218,0.0011261457473955218
left_interaction,715,679568,347,c_left_hpc_vs:Sex1,-0.002959220920754276,0.002959220920754276
left_interaction,716,154229,348,c_ICV,0.037927868210730895,0.037927868210730895
left_interaction,716,154229,348,c_left_hpc_vs,-0.01705923570507814,0.01705923570507814
left_interaction,716,154229,348,Sex1,-0.03426598392740404,0.03426598392740404
left_interaction,716,154229,348,c_left_hpc_vs:Sex1,-0.022026729051381304,0.022026729051381304
left_interaction,717,116221,349,c_ICV,-0.008603095766839809,0.008603095766839809
left_interaction,717,116221,349,c_left_hpc_vs,-0.009537449589317501,0.009537449589317501
left_interaction,717,116221,349,Sex1,0.03345607712862289,0.03345607712862289
left_interaction,717,116221,349,c_left_hpc_vs:Sex1,0.011065912422885944,0.011065912422885944
left_interaction,718,191841,350,c_ICV,-0.008609143057863172,0.008609143057863172
